GEO_PICT: Pacific Island Countries and territories,TOPIC: Topic,CONDITION: Women’s condition,VIOLENCE_TYPE: Type of violence,PERPETRATOR: Perpetrator,ACTUALITY: Actuality,LIFEPER: Period of life,RESPONSE: Response,HELP_REASON: Reason for searching help,HELP_PROVIDER: Help provider,DATA_SOURCE: Data source,OBS_VALUE,OUTCOME: Outcome
TV,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,11.5,HEALTHAFF
TV,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,15.1,HEALTHAFF
TV,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,STILB
TV,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,15.9,HEALTHAFF
TV,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,STILB
TV,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,29.2,HEALTHAFF
TV,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,STILB
TV,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,13.2,HEALTHAFF
TV,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,STILB
TV,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,40.3,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,STILB
TV,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,24.5,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,25.4,STILB
TV,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,37.2,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,46.6,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,SEX,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,21.2,HEALTHAFF
TV,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,PROBWALK
TV,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,PROBWALK
TV,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,PROBWALK
TV,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,PROBWALK
TV,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,HEALTHAFF
TV,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,SUICIDETHI
TV,VAW_TOPIC_010,EVPART,SEX_CHILD,PARTNER,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,SUICIDETHI
TV,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDDSCH
TV,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDDSCH
TV,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDDSCH
TV,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDDSCH
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,SUICIDETHI
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIRENDS,AFRKILL,FRIENDS,DHS,20.3,AL1CHILDDSCH
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,HUSBAND,AFRKILL,FRIENDS,DHS,13.7,AL1CHILDDSCH
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,LEFT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDRSCH
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,NEVER,AFRKILL,FRIENDS,DHS,18.2,HEALTHAFF
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,PARENTS,AFRKILL,FRIENDS,DHS,61.1,AL1CHILDRSCH
TV,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,POLICE,AFRKILL,FRIENDS,DHS,5.0,INJ
TV,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,AL1CHILDRSCH
TV,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,HUSBPF,DHS,20.98679092382496,INJ
TV,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,NOONE,DHS,20.98679092382496,AL1CHILDRSCH
TV,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,PARENTS,DHS,20.98679092382496,INJ
TV,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,POLICE,DHS,20.98679092382496,HURT
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,DHS,20.98679092382496,ABOR
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,ECOURAGED,FRIENDS,DHS,20.98679092382496,HURT
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,INJURED,FRIENDS,DHS,20.98679092382496,ABOR
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,NOMORE,FRIENDS,DHS,20.98679092382496,HURT
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRCHILD,FRIENDS,DHS,20.98679092382496,ABOR
TV,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRKILL,FRIENDS,DHS,20.98679092382496,HURT
VU,VAW_TOPIC_001,EVPART,CONT_ECON,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,22.0,ABOR
VU,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,54.0,AL1CHILDNIGHT
VU,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,68.0,AL1CHILDNIGHT
VU,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,33.0,AL1CHILDNIGHT
VU,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,51.0,AL1CHILDNIGHT
VU,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,44.0,AL1CHILDNIGHT
VU,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,60.0,INJ
VU,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,33.0,INJ
VU,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,44.0,INJ
VU,VAW_TOPIC_001,EVPREG,PHYS,PARTNER,ALOLIFE,PREGNANCY,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,15.0,LOSCONS
VU,VAW_TOPIC_002,EVPART,PHYS_MOD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,4.9,HURT
VU,VAW_TOPIC_002,EVPART,PHYS_SEV,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,45.8,INJ
VU,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,LOSCONS
VU,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,12.0,INJ
VU,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,INJ
VU,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,42.0,EMODIST
VU,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,24.0,HEALTHSTA
VU,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,PAIN
VU,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,24.0,PROBMEM
VU,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,PROBUSUAL
VU,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,45.0,PROBWALK
VU,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,SUICIDEATT
VU,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,15.0,SUICIDETHI
VU,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,ABOR
VU,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,35.0,MISC
VU,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,STILB
VU,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,18.0,ABOR
VU,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,MISC
VU,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,39.0,STILB
VU,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,CONCENTRATE
VU,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,27.0,LOSCONF
VU,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,WORK
VU,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,64.0,DISWORK
VU,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,31.0,AL1CHILDBEDW
VU,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDDSCH
VU,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,25.0,AL1CHILDNIGHT
VU,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDQUIET
VU,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,24.0,AL1CHILDRSCH
VU,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,26.0,HEALTHAFF
VU,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,52.0,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,28.0,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,48.0,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,SEX,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,33.0,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,37.0,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,HEALTHAFF
VU,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,STILB
VU,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,STILB
VU,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,STILB
VU,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,SUICIDEATT
VU,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDAGGR
VU,VAW_TOPIC_010,EVPART,SEX_CHILD,PARTNER,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,30.1,AL1CHILDAGGR
VU,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDQUIET
VU,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,WORK
VU,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,AL1CHILDQUIET
VU,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,20.98679092382496,WORK
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,17.0,AL1CHILDQUIET
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIRENDS,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,31.0,WORK
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,HUSBAND,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,25.0,AL1CHILDQUIET
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,LEFT,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,49.0,WORK
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,NEVER,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,43.0,AL1CHILDQUIET
VU,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,PARENTS,AFRKILL,FRIENDS,Vanuatu 2011 National Survey on Women's Lives and Family Relationship,42.0,WORK
